msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
+J61VYeBLzt/R1/BoSt2fb3e/ktRcghIDEVkg8F/79c=,39,30,149,149,1,20170228,20170408,0
hK5LixoGvSa8iPL4TrGMgMml+pVMfZ2uyVu4jyc95Gc=,41,30,99,99,1,20170331,20170430,0
nRXm2KhI6ffGzwRRpCslV4aELDewvPUz26oTB/TZYps=,34,30,149,149,1,20170331,20170430,0
m7ly5rm6D2TsFjyUlUXGvmn8w5K/TBxXWXWFKVe/6Ww=,41,30,100,100,1,20170320,20170420,0
DwbUwRrZrCoLsRbYBGoMKGL2+NFo3kzWY532+q3Yvbo=,41,30,99,99,1,20170307,20170407,0
2hIe1NUvp9EDtEAzz9PEDX7YbZWn+QwNmIBFXoMwNO4=,39,30,149,149,1,20170331,20170517,0
Emzy2Eids0OcPZ1CwAF5AyaXVA8lKRbzMcJOH26lXgE=,30,30,129,129,1,20170322,20170421,0
Hyq9Vh49OqmWjTAviGYdnsP6e1m70aS2CrITjDD03uQ=,38,30,100,100,0,20170329,20180327,0
eZ5PZrUquEKrCJ911PDhuLdGUxaZfAdDL112yOkQx3o=,41,30,99,99,1,20170316,20170416,0
cvgN/O54eovqxBEDhFZ2cKEAZFG7zVb4cpcIgfgGOc8=,41,30,99,99,1,20170331,20170430,0
s3FlZ5SLXLAsOLVFpYDuToFEReiaWeYZfzXOnIDparw=,29,30,180,180,0,20170304,20170403,0
BRiNLlIISg2usI5/Vkz7RfLI7fuw8GoDw4S6+Mbp9l4=,41,30,99,99,1,20170304,20170404,0
MJ3IV0hY7CWooGqjm3yoG6cAA/ng/DZtBxTsGP87U+U=,34,30,149,149,1,20170331,20170430,0
rPpeb6YknJ+TI9N39CqeM3dCuZ7K9GBXXNX4CAiG9Kk=,36,30,180,180,1,20170314,20170413,0
/tWpdvQ7mTryEL+UzU/DPDCKbd71bp95aeK0V7J2NTc=,41,30,129,129,1,20170315,20170415,0
j06tj2pYWY+H7YWdxJbE/CeAqvMVzUDZneBoS05ZvaA=,41,30,129,129,1,20170320,20170320,1
kYv0GyPO9fxjCD+UoUYUandHUVClmWPDXlVH/5cTVIQ=,36,30,180,180,1,20170319,20170418,0
JbaFrAoanlSipsUR5BvPZHqndpJP9Vu5wGPeH62SZAU=,38,120,477,477,0,20161023,20170609,0
V52OF7JhBO7+GczUNlfCz/K8qV4od3bR6OJJViyYm0Y=,41,30,100,100,1,20170315,20170414,0
D0ju/UojhECzn2qHbjyrDT6QeQjaAcORXvYx+t9Gark=,41,30,99,99,1,20170313,20170414,0
0QzxjnsQXtTvx3Di9VjDJ5XM0tyhTBDYQViHCk7jVOA=,41,30,99,99,1,20170308,20170408,0
0s9PrgKY0MDx8O8amQcvvAJaaHck4ylZ9sOZRddqazc=,41,30,99,99,1,20170310,20170410,0
FmDvBHC9dcYH9wGwvGpqbHHNioMgLqcgcv1+UUssGdA=,41,30,149,149,1,20150731,20180107,0
9sGt6Rqgkdo13D/tqTnyUaQyklJKJuSMD6T2bczz0ug=,36,30,180,180,1,20170304,20170403,0
UxRMqL+utx7tJ7KCTzMaUGQ1O3iQy+pa60T6FUMeu+c=,36,30,180,180,1,20170331,20170503,0
F2XySvgn1FTxrbgGmRH1Y9hka/BNNb6lu6x6Rxk6k7g=,41,30,149,149,1,20150531,20171127,0
yZkLPH3eWXqxaaQgMx5E+2mWU7IO93x8s7gwPnmxI6g=,39,30,149,149,1,20170228,20170410,0
2AuD7r9UEGgpbKl+HnHBC+FQiZU7sGKQ70OQb+MO/io=,32,180,536,536,0,20161014,20170415,0
IA+wyuvYUFvBLrjrjnAy84l9AuHlmUGIfv0UFig0xmI=,39,30,149,149,1,20170331,20170523,0
BNSqDI2FMWQWVBzcRBGU0/gVCsaq6WZutpQ0+KkGMNI=,41,30,99,99,1,20170311,20170411,0
NxGlONOnsuyQ6CI81j/UXYH+Qb23ASmQh8bxGtc3bEk=,32,410,1788,1788,0,20160415,20170605,0
JW3NYYbscMJlcwPbfah2ImUyV5FuuWK1pygmsNj13eQ=,41,30,99,99,1,20170308,20170408,0
Hu/LpPvQbbcOufwmr4H3HOri2tIAzEu+5q19+A3VTEI=,41,30,99,99,1,20170320,20170420,0
8aezy8tF1InSMYufUcPh0XLoezusB9CsXWUBHnsiF88=,37,30,149,149,1,20170328,20170428,0
Mxd2+GFE0N2wLmpRAvTugJPMrYX/t06ObeFsTQP4P3g=,39,30,149,149,1,20170228,20170424,0
uXp+DalBAD4nFxleRqzmU+KYeKwinNlRljETJ5vfwC4=,41,30,149,149,1,20170312,20170412,0
6eTbeaOEYmaigdaC8sHilulYzpvulMAs+YLAabVw1Ss=,41,30,99,99,1,20170324,20170424,0
hW3u9QfGaoh2dFZQSDPyLou3UCHestl4SXSgivgYJII=,41,30,99,99,1,20170304,20170404,0
LFx1vkUXEpHme/ZhZOAt8qPl1jjk+lGdnS0f3MNhKfg=,41,30,99,99,1,20170305,20170405,0
g24lynQZ7ouPq8x46JBiqwZ3wO245lNSS4Z+2QE//hA=,41,30,99,99,1,20170302,20170402,0
SBavqm49UBgySi+yS0ZRFgZXHryajBAerQVd1dGLpoQ=,41,30,149,149,1,20170305,20170405,0
87lsVzoDiFPJHD8WFleJk6wl3e7YIZNF1sqaCveBDt8=,41,30,99,99,1,20170318,20170417,0
s7UfUl0bzmzPf63A86DUD+ocLz8jiUiwOGNdHhcMTHw=,38,90,477,477,0,20170204,20170508,0
D0+yb9Rr06CA9+STFRfLcjt186cjVA4mHvO6ctoH6PQ=,39,30,149,149,1,20170331,20170506,0
jbJNXBeZ4fyBzOFzF5nCdnZuD372XAFXVvJLq5Rp7lI=,32,410,1788,1788,0,20170111,20180228,0
gJgL5eH11FJF2BiW0iZiWxt/iKOpHXa3+y8b5OdwxLU=,41,30,99,99,1,20170325,20170425,0
gBoY9sQ3UK91LAJ5JElBWSJjK9CPhCa5B/kERoqGxVA=,32,240,1200,1200,0,20170122,20170919,0
R0EadlRgQOxl9LKz3FBz9EuRZDFOO4sN0TRah9Kfm4I=,41,30,99,99,1,20170313,20170413,0
Kg3V3iBEHU8CTpQr8cTorWgemeEIUDNkcgFojW8mSWk=,29,30,180,180,0,20170321,20170420,0
Q5OrboFrCqWMjJWWZZv+GRQV6bfCcQNBtvyBjoclPPY=,41,30,149,149,1,20170305,20170406,0
oFmLj0/cFiX9xYRSZdnnSmEekKVJgx637fV++q6Yuqs=,37,30,149,149,1,20170314,20170413,0
pvnpWHuYEeeY1NukQV9CV89TgPdB73xPdVLtWg1wi2o=,41,30,99,99,1,20170228,20170401,0
GqJfMnyBzMlBUCIGmExTIQxZhj67N2XHU52otaKF8EM=,41,30,99,99,1,20170326,20170426,0
9Ja+bHfbA4UYFB33K8Cg5Cji++xgEiOsJGrLfJ2Im4M=,41,30,99,99,1,20170308,20170308,1
ALTN3Mgk+8xAZhNLQzj3vYlDdFkOnnU0akN2VoBQsUs=,31,30,149,149,1,20170331,20170501,0
QT0iYjzoelLEVsGKnrBENcutGierdkCFI8l0ZrEDJFI=,41,30,99,99,1,20170327,20170427,0
31gDbWD2cT9BE3qYq8TZwZkDIUqJU+Tf1jPtUxM08nk=,38,30,149,149,0,20170308,20170407,0
0EaxlPSqoM6fNzNQ4zMD9KYtuKtWgzyrZmVuqjaR0ao=,32,120,600,600,0,20170212,20170612,0
2rDPgdRSX14bA+jBmHfJkgQo0UfuGPiuKyaB1BSu3Fk=,41,30,149,149,1,20170313,20170413,0
s/+iOl1LXUIgbrg+EyGUpbZ9NjD7fzWrfOlpLmaPBUA=,32,410,1788,1788,0,20160523,20170710,0
rYsAxD1PGhlqkHSRly5SA9vD/JNUEmwUdsILS24H5DA=,36,30,180,180,1,20170323,20170423,0
H9/hQ2F8fdS1ngDf+9G+eKaPlFTSF2KRToWY2eJIYMk=,32,410,1788,1788,0,20170111,20180228,0
FYDgjHXVok3tEeQFREwST8OppZrRKFedIkW3MBeQJg8=,23,30,149,99,1,20170228,20170405,0
1pFtxPZlksYSXyzW9RWj7W6tV6ALEPXSxcRV7U+ab2o=,32,410,1788,1788,0,20161207,20180124,0
X3egOoK3m4MivVZhaholVrgWiLIxhV2gvGiXPmROBFU=,41,30,99,99,1,20170325,20170425,0
Yv/xqg4adrcV/F8djmR3yzsuxRsExcEneRnz297JQnM=,41,30,99,99,1,20170326,20170426,0
HYidgnL4XpyjGkAIHyxsLLf/NVHT84iLCnSZV84w4yo=,38,30,149,149,0,20170330,20170430,0
a6BolGTei5y+Y7vTun5j7CfJaRL2kgilzyAAAzqlc9I=,36,30,180,180,1,20170309,20170408,0
O7NZRdxKafjBh8w/Xhn2DcDO8cKfnZI+vce2KyPO+4M=,28,30,150,150,0,20170324,20170423,0
Uz1aSxLplsHIwOx2EGW463mFu6KJqnArg9BBrzBaRZI=,36,30,180,180,0,20170308,20170409,0
Dq1bdfm+ty7FW77OX/SPFtnQcMEafa3/2Jg7jGpVCdM=,41,30,99,99,1,20170323,20170423,0
m76JDe5NRkwm30/5syichZAjSmAbn2ro4lyusOxghgg=,41,30,149,149,1,20170311,20170411,0
jMn0rBUuxYPU+aVFzgDeVvPeUWSg9fhOWCWj2bBOpdE=,18,30,149,149,1,20170326,20170426,0
AhF0yAzRBHUog3x17F/0hYQ/zffyY2ru7fyuOogP8rA=,21,30,149,149,1,20170228,20170402,0
GoDxi9rqMLShynUhxkGyPEXTmAD2XX4THNaLx0UR0IA=,38,90,477,477,0,20170217,20170518,0
KknZ//W07U7szpjAHUTIicsoT8agfpnCe3brJioe88M=,32,180,536,536,0,20170326,20170922,0
WOQfJG9zg8FxhOVx6nP1+PIWveU5ZRQoWHCYKaY3V7Q=,41,30,149,149,1,20170302,20170402,0
mf1FgQsGefMzWNTAMXBdqcJB8U4ePbTGhhGW95cZOAk=,29,30,180,180,1,20170317,20170417,0
3A2NWKLwsG9T969IS/5+XGjXiH1C9GccCeqQfKKqqUI=,32,410,1788,1788,0,20170106,20180220,0
20QlcF2LJJ2dUrbkiTIH44Ny92dJZsnsk1Ayvnzgaqs=,36,30,180,180,0,20170324,20170621,0
34SkSKvBqTfcHhRfUWvE4YFsPOg8CpHhd0fc+cg2ym4=,41,30,99,99,1,20170306,20170406,0
os2nhhYgD/ubr6rZmprzTsm07aCFVQToAey+/8MQDLc=,40,30,149,149,1,20170307,20170406,0
Op53YDWeuTVmZLsAB7LeIkOQUFjls5+cEsHTV2JcrKU=,41,30,149,149,1,20150225,20180428,0
1LYZNxsQE8g0VQt1yWCQtjAGQOZTcnaS20700rOuUhA=,41,30,99,99,1,20170323,20170423,0
k9Wt41aS1Xl4QgXhiuU6K1v496+N+N7Po2i3fxYAkPg=,41,30,99,99,1,20170310,20170410,0
mhoLV12mLqhcJvt5EUsfFCMUy5Okb5puAjQ6cnMtoEk=,41,30,99,99,1,20170308,20170408,0
mg7wWEZpN18hS9cUpx7BgHx0GsA77IcfE4YiXxnMxsw=,33,30,149,149,1,20170318,20170318,1
pSR66rXmvPM0xLh/hMEWdzAVuNM23u94yeoI+oyEF/w=,41,30,149,149,1,20170308,20170408,0
+NBk3xZ0A5DPVamaVUsnjqwvBFBjKaZwV2SkeoCy60M=,41,30,99,99,1,20170308,20170408,0
fCra0/XXM/W90KAMIUbSNAXspl74jVSEd7hj3DbwN7A=,40,30,149,149,1,20170325,20170425,0
A54xBwU55sk6HPdTih4dLzp7seClyq4kMIfzSuL24VQ=,41,30,99,99,1,20170307,20170407,0
D0aiRjsZ/wlkkS6pizIOvLoXhfQXpTmtjBhEUxpBjj0=,41,30,99,99,1,20170331,20170430,0
Zob+hcYxH6q74W2xbfFUtw7ObGCjxF9AgKCBul7Zyjc=,41,30,99,99,1,20170322,20170422,0
fLaiqEDNhpOcwxGlSVhrVsMNKFOQerwUuOLuvWTENW4=,41,30,149,149,1,20151117,20170420,0
OmRuIgeN4n7EcBRKj38oMIwFTe/goE/OPrgKa9gTusI=,41,30,99,99,1,20170303,20170403,0
eqPkqHQnWEGUT/AAt2ad74d1fa1nLBTTbf/2hAk0bIg=,41,30,99,99,1,20170325,20170425,0
DALO4darxLOKiBHYE94A3IN9WqSGL3xhEICxw6AgBFA=,41,30,149,149,1,20170326,20170426,0
Xs6TYZbrkz27bChFnQva9p4A76GGF3X3aA8cO4kehVw=,41,30,99,99,1,20170331,20170430,0
wZgHrsZvED2DoalDk2T4r9yENIX1xV9cp61rM31vxfQ=,41,30,149,149,1,20170312,20170412,0
XsQ5TxUJI3dxccZsCXWASRIMwV+6JB5RR5ryMJG6sXQ=,41,30,149,149,1,20170320,20170420,0
RjXG4tLTRhcTxW8GoWQtdGl13jJe/3BJL4a8zengBrY=,40,30,149,149,1,20170305,20170404,0
PvrHI9C2RtvAGbekcRG69crZcsNlLhpzkxOqTE5dmOw=,39,30,149,149,1,20170331,20170501,0
4tBRHjqSI64dbb1Af91ujkWcBC2da4MidH6EROXaAqc=,39,30,149,149,1,20170228,20170419,0
AJUqrI7RSn3HH1C1LovWoR4qdlQzP2mT10cqJ0yuzmM=,39,30,149,149,1,20170228,20170428,0
8lnVT+fPEE0lQttYNgz82HTRIz9k23ottmKnhHkLa8w=,31,30,149,149,1,20170331,20170430,0
12dMBPDsHl1xn058TNYRTwHIPkg3Ji+KYTFwPcNdCqA=,40,30,149,149,1,20170323,20170423,0
2zr4BDuqTWwKBIpYcEy9GzDqfhyJpx06dvjPT6y7sbE=,41,30,99,99,1,20170326,20170426,0
lGedJ3M0O3lkqD6rpFRO5vr4+EZEq0wn+1JBpRsYaQY=,41,30,99,99,1,20170307,20170407,0
ocsj1LWR3K9DhCgZFE1IfHdvaTLmnLWfqfLdBgpsFcI=,41,30,149,149,1,20151222,20170523,0
xdlhmTMEJGjiiu2vaGSr7iaGriOcFkUnQWqrev3Qrl8=,39,30,149,149,1,20170331,20170523,0
ztfduTWZj3lYUCediKkOaQUx4nNdlQG2FowKXs6157c=,41,30,99,99,1,20170327,20170427,0
v6vsr3i4wKvu0o1qBY/jWEyXiUKWLZJ/s/97wlqlb8o=,40,30,149,149,1,20170322,20170421,0
57c0KqC01noywyXe50zDGOrHVxMPf61LDwN8bTVtYaI=,41,30,99,99,1,20170327,20170427,0
CoxS2VE6I8k9i2rWtbnjWZAJgTWmTbS8WlnWPEXy5qU=,38,30,149,149,0,20170317,20170416,0
cOGPsjd+aetEoOs1JygzcUa/R4MYIevkbCIr4IwJnwg=,39,30,149,149,1,20170313,20170331,1
saVXZGkKHyIqN//TECDm42cK3l7B1EAcy8icOKwb42s=,41,30,99,99,1,20170331,20170331,1
oam08pLryBN4iZnXYIbGXJeK9CI6PhI6UyCNr3PGmGU=,20,100,480,480,0,20170124,20170504,0
UDthEyXX0rNedK60+j89ZHYXbTj2brrUaehUoPXFis0=,41,30,129,129,1,20170312,20170412,0
DVN5e38NF6Y6G1pII8ROU/cFiRUz40bRCX8KjAmEFXg=,36,30,180,180,0,20170324,20170423,0
swxPvOEetxD8fmLcMze7agPu5a/JTXXge2cuakKIEF8=,41,30,149,149,1,20170331,20170501,0
jSH9TJX81xh6CGj/w4Xgg1z8GEWL1ff6UvYx9hx9vtg=,33,30,149,149,1,20170331,20170430,0
WwGIdOeUR1pwhlGYxm2p9NjVOeWyJNOsvizXe13mqbk=,41,30,100,100,1,20170323,20170423,0
d4ckMUwPRymL6rMtRIQD19V5hfOz2pjPj8WcXL+bJeM=,41,30,149,149,1,20170331,20170430,0
3LHmV6k226gf8r/ILeNY5Xthsh7XpDtTWCeucBI1CSg=,41,30,99,99,1,20170321,20170421,0
2a8g7tWJR4HQNGRv+TciYC0VXS8nzAEIJChtn99aVjo=,15,240,1200,1200,0,20170301,20171030,0
5RqVFXgJv4GzJ3xErHc1f+PBuPkIK3fgSYLan3SEiM0=,41,30,99,99,1,20170322,20170422,0
gO3YvqnPHJUshonetPzTI+gLdYgt/Em/eDlPhp7fs7o=,40,30,149,149,1,20170301,20170406,0
Qp3mPMimDfGHs04an3EK3oE5wJWBvJSetv45rzOwHOU=,41,30,99,99,1,20170310,20170410,0
4cvM1+aZQcyEiXduLVYseQhLS43fDIgAwum/aJQrC3M=,41,30,99,99,1,20170305,20170405,0
o5v6mg31P+UGXjZfeMFlOk0CZC6QIq344FtFgABBWQs=,41,30,129,129,1,20170305,20170610,0
sQqA7ntRI6CuHcvEEtP/A+rVx7ZSRBuERvh7fHY5K8s=,41,30,149,149,1,20150212,20190117,0
GhyEaFqYOTn3N8Md8B6iHcginrl91UMqplV4+ntThcs=,41,30,149,149,1,20170318,20170421,0
+EoGlGLLw2lZyj7SiZQk9Bg1B5/ilgOn8pG75TZHoko=,41,30,149,149,1,20170324,20170424,0
B0lP8GOU89aymhLntWC9dMF8xMu2gc/Zo+YMp5OHTu0=,41,30,99,99,1,20170307,20170407,0
vCjyddSnrfbCH5JQ5S/MTS2VIQ7lG2MvZcrE3HEZ+Po=,40,30,149,149,1,20170318,20170417,0
sO0c9c+oWcMPtwvmtQVFeQA9JZbmmKw+uhXFaJURVq8=,39,30,149,149,1,20170331,20170512,0
O2gIHK6OYkpQ6BcJqh9Qf50OzPITfKmLwVNnxs8JF4g=,36,30,180,180,0,20170310,20170409,0
FvPY1ZkH7ps0v1elQTu4TMpERhp2piW2XGPmTrFWaLw=,41,30,99,99,1,20170321,20170421,0
XzJ4kslgRCY8djvo7ErqbkbAE/e4gF3zP8e8DaLMRvU=,40,30,149,149,1,20170319,20170418,0
4bKnoUzB1XdZq37lHiu9ytJAmXetMmf/2s2gr0zxTtE=,39,30,149,149,1,20170331,20170623,0
yD6d2JAgIcxI6VSBErr/FXYX6mstCmyGj0U/CE1T1Ic=,41,30,99,99,1,20170305,20170405,0
U2V2hhtWU0W46TzTPcSJRnYuO08MDv4qTr6bk+rAEsQ=,36,30,180,180,1,20170322,20170421,0
Nr9yZygOHcFSJHFOmKs9WM0pHmttJdVdxHUsyd69XsE=,40,30,149,149,1,20170310,20170315,1
SUaPfwgaYDFQzN1dr2W+wrHlNprfZ+j57tMtY2h/0+A=,31,30,149,149,1,20170331,20170430,0
NDKHds4rEsVbxZLXHLkQYpmGQ9Tlf5k8dkfqNfDjdak=,36,30,180,180,0,20170206,20170407,0
iYojlzWqcP/8PDDH2H7ugqgI8opG/4iY6ZhK16Nwk6E=,41,30,99,99,1,20170309,20170409,0
5954TgQ0v6XKS2gFFIcTLMjZmK2M342JxolD+PAjKUM=,41,30,149,149,1,20170316,20170416,0
mlbmZZGXS8LupaykK6SRB2UTHx820JUjRovjWC1iCyA=,13,410,1788,1788,0,20160224,20170409,0
LZdharlSIRelyhLvOE8jXYpDNPYtiLbE3s92KBVkGgc=,28,100,500,500,0,20151205,20180430,0
9biI0wKKMHmru2FtAdncZ8rIeaTMhNfqzcf8ljSokBw=,32,410,1788,1788,0,20170107,20180221,0
Fp77hXcI2t2NUSpjDE5PLLGX7TjMDFUif+HFG+j6QrU=,15,360,1200,1200,0,20170223,20180223,0
UgHV+iaWMyKFBk83CLq2V0AAEgsSdsn+KQ+tHCWxyXo=,41,30,99,99,1,20170331,20170430,0
V8UFD75J0tUY94stjD42dwHeo2W7mjZ8qbHC8AONRNU=,41,30,149,149,1,20151025,20190105,0
iDnJAFpsOlUaDzZDPz2aq3rxqtye/dXJFejcDaViQpA=,36,30,180,180,1,20170301,20170406,0
0ayJWNt3HcHCXUYbYEOvZXynxp7BwzPMzxXHYmFF/m4=,41,30,100,100,1,20170310,20170410,0
yxvwVaapXoIY7W94tFmKORICohbjE0PJFOGSjfLYX60=,39,30,149,149,1,20170228,20170406,0
DS1shOz0GgvX7dGAQhLohJARUJYrAscrXvTONb0NTEY=,41,30,149,149,1,20150809,20180710,0
3mQnyihqpdB5jLPEkMpNULkRkLFPNKbMNZLFojVFE0s=,41,30,119,119,1,20151031,20190719,0
KhIkHDfmNpmVbSUfHQvuhnOj0EMGhYf755h7P0CkyNg=,41,30,149,149,1,20170319,20170419,0
UqEohPsMrq8J2dUthTp0j6AsvxQbs2w1BIUqslLtDLs=,33,30,149,149,1,20170331,20170430,0
F1vq6H+Fwlxx9SvFmxp9sJKg08D1liGiF40JhnnjjKw=,38,410,1788,1788,0,20161211,20180130,0
fIrt9Ql2HydUV83hVjAQnRspih+kP1iPQXQ2GWrTiMI=,41,30,99,99,1,20170331,20170430,0
xJ/5tatGT2nu/sUPrqoJcT0+z6c/GTBe1OgoaZy3Cz0=,41,30,99,99,1,20170312,20170412,0
0NgGIrxsQV1oZOWSreqAaxBWsYNpWA6w9pLvPKye/II=,41,30,99,99,1,20170314,20170414,0
+x3vGCKXBuvKUdnhMWisCbK+B5QBkMklvvX80nctZcs=,41,30,99,99,1,20170305,20170405,0
mJuze5XzSx04Z97ZbHGz+E9ZSciRxiMcO+MEK/uFvLs=,41,30,99,99,1,20170309,20170409,0
AUWJNfPfIoYp7Vas11aMnYFk3eqLYWeeo1B2i2qpp1c=,41,30,99,99,1,20170302,20170402,0
JHorSpwXXZS9mVt9EV4zFrPf33VtkxxAoruWFIDAIcg=,30,30,100,100,1,20170312,20170412,0
K3vDI/+6CyFy6ZJ8BC+ENjaivsHjVEPgx0YxPJfgY4o=,39,30,149,149,1,20170331,20170508,0
P8YdrV7BaABvcfUoeuMSh3dkM1MrwyQbNEiwSFnpcvc=,41,30,149,149,1,20170317,20170417,0
3qPxH6qUGur8VDSHZl+ruWbkNm6V+gW2jb592StaP8o=,32,410,1788,1788,0,20160223,20170411,0
/KOFc+cLCUwkK7cxh8jmIkaandCFaFfUW49QX6elOuc=,39,30,149,149,1,20170331,20170502,0
A8INyCdN4TPe57cOId2c7nWKiALJdaY6qTWTgv+3XOY=,39,30,149,149,1,20170131,20170402,0
7IZq1nmX1/ckniebwl73yuJeG2dBSuVSFzbLrOERZb0=,39,30,149,149,1,20170331,20170503,0
4mGrU8Aw3GKgrdymbeCOsVwdoeWjYYViA3ojAMXPXb8=,38,30,149,149,0,20170320,20170519,0
XKNCJc1PBYsvOWWhFhaFWS4Vw7o29sagrfPAqHGuweM=,37,30,149,149,1,20170314,20170415,0
g4kZ9JpRFBbSXmYC6UU7PyZFQhy3Uy8lYLBK2RSN6b8=,39,30,149,149,1,20170228,20170409,0
mLFHawo4rxtNJI8ADBO2Bz+r9D+aFjD6hJvK9p1gYj4=,32,195,894,894,0,20161016,20170503,0
2746x9Pdf3YKjHMH2ZxLCM51t2WTeUiw7FVzRLgTC7o=,36,30,180,180,1,20170308,20170407,0
fEp+bNWwEDmsV/w06M45/uXcpR0W2yPBPaR//ctQysk=,39,30,149,149,1,20170331,20170504,0
71S8CRlBxJaxx9MvJuIOnNMaYzU6lsJf4CdLoGyPbwQ=,38,90,450,450,0,20170103,20170403,0
OigR5C6UOIzo15brwwtpNR6ikaCUjKgY0jRBxTWxaxI=,40,30,149,149,1,20170315,20170414,0
iqoeSDAg2pVqq0LfahWn5y+nqYM0TZYiAf/vvvx6DDY=,36,30,180,180,1,20170317,20170417,0
0S9v1LrUcV+x1BRKxWDAJ+MDRqTgiuqADkInOOhNq+4=,41,30,100,100,1,20170326,20170426,0
9rf3jeFMJT8MV6ODN547zUep3nFhGXCWoCCJsNttQ2c=,41,30,99,99,1,20170318,20170418,0
aT6HnYYPZANPsNnsZJdt9+k8gahSr0SbKyB9aS0mmVw=,39,30,149,149,1,20170331,20170516,0
OVQw/+LNEoYprd2sic/k9JtKVwksNVhI8LhO9J7GLjM=,36,30,180,180,1,20170318,20170417,0
v4Vbn8LLSz02xOCas1hWKhDIeSlarrG+oF5yu3lvQCI=,38,410,1788,1788,0,20160917,20171101,0
8Jr9jpBdzdLnB0jpR+QXt/G+PgnRNAilSwl78lkEkkI=,41,30,99,99,1,20170324,20170424,0
l0sR5cjByIErVOhiS0nSOFdcvyhIgdsJh/fTNHLowL8=,37,30,149,149,1,20170317,20170416,0
rmPtLiXVM/P+ZXJuvCrObA9kitRYDZR8+GYPeBRVrvo=,41,30,99,99,1,20170317,20170417,0
5WWuXe0x5trpYobJW20Uylp3tsonrSZG4a6IHZDsibE=,41,30,149,149,1,20170306,20170408,0
3UXD56QSr+gsdFD/FI7cXMRxSTsfmNizXXNyOm0OriU=,32,410,1788,1788,0,20160519,20170704,0
bUSrO3HC2WgYM5hYGhT/hU9Mhmq2jbyXZV4BSop2IMA=,41,30,149,149,1,20170302,20170402,0
w10yNubSRAvMbiIpDrvnYe91OsjR2uGP7LLyDsQLLdo=,41,30,99,99,1,20170309,20170409,0
juahJy/Pyf86vgpFU5O/tERnt9DtUMIMAcfz56t+JUM=,41,30,99,99,1,20170315,20170315,1
Q0xw92NlNfOGqkdHiI6dXS5W3/SmMMM7WifmAGo8Mi8=,40,30,149,149,1,20170311,20170410,0
fNpMc17S3RmQWWRMrafRKJWTcLZbeEK1siBUAZlYo/M=,36,30,180,180,1,20170302,20170401,0
TC/rlidHrUy+Ls6g3BRUAmPWcvRTVD9XLx3RifdXsO0=,33,30,149,149,1,20170331,20170430,0
OaP3JOk7wCEusslAIDTyuOuvqvZARYLtZrCq7qKnbRs=,39,30,149,149,1,20170331,20170511,0
yIkwRfPySLeH8hiISTU7rJzM5RHy8LyXTW5bxhvHn50=,41,30,149,149,1,20170309,20170410,0
tYR+EiCmsVnQcLV9hXw2u0yClxNk6ryFekcdyW4QaFw=,34,30,149,149,1,20170331,20170430,0
twosivwdK2MAnvWDEUVnWK4ejgX+/WBo90dOFg4gYjk=,32,180,536,536,0,20161209,20170614,0
bFXBDRnRRf77kW3tDH4JPP5YAIgpS3glgt7QUnsJcEk=,36,30,180,180,1,20170302,20170402,0
AXkPJnHwT1apiRyj0cEdcs5sBuy+95xUIh9PLiuifOg=,41,30,99,99,1,20170324,20170424,0
M/IV/N/p9dohLen46y7Zbo998J1S2Jwm1EKTNykVBI0=,29,30,180,180,1,20170324,20170424,0
JzScUzmGuJZBIOmrzt/fPbC6Eb/bXmLzRJOaGRJb2Lg=,39,30,149,149,1,20170331,20170518,0
EQ9/PUWz6R92/t8j+FArHq2HNJ2CC54frv0b73HJuKM=,39,30,149,149,1,20170331,20170513,0
mk7yggzGdPAoOyRhzHkXEfq6v3+i5+wcES1gf0itkDQ=,40,30,149,149,1,20170320,20170419,0
zHC1ERUfHnfb/P/mUyo3hAehIpsmfS1U9YGR327AJQg=,40,30,149,149,1,20170328,20170427,0
/1V22iv4EW/jNJvt0nL2bJxT1sR8IiPqYO4Aklmvmi0=,38,30,149,149,0,20170302,20170405,0
qBcstac94Cy9GheucuMWmyF4tL42m5vb0f7hvwZbLxc=,41,30,99,99,1,20170314,20170414,0
cj2ArTik2Gk+tv31ynAPCHBqf9fcnhadUo2ol6X9PXk=,38,120,447,447,0,20161212,20170411,0
I8bgNh+IC5EHK/RtLCDcCPs/4pmNb8111eJUojw6l/k=,41,30,149,149,1,20170324,20170424,0
mgGx2TV/DhEprbzV0Crk1ymdL/4UEslyoG5HHDGMCOI=,41,30,100,100,1,20170325,20170424,0
9wJqd2P7qmg2VkDdd2kQJQP64PvHNbU13iJaY/2fwno=,41,30,99,99,1,20170302,20170402,0
fzaodhZ0f+7v+NNrCL/6SwMXRsgzqYm8E/ai8kFrfN0=,30,30,149,149,1,20170315,20170414,0
pTHEAPlSdga3Rl2gv/yrofrdXYF6ehPn35d+RRomrH4=,41,30,99,99,1,20170301,20170401,0
sUfdHaXykt8sGJZiWlEy+H6cVzjIHexNc2KjN6PwQ+M=,41,30,99,99,1,20170315,20170415,0
EBsf/5w18Y8shwqyyg5Y+uhYP1sjNCXQ2rj0XtxW2tg=,39,30,149,149,1,20170228,20170428,0
TE7k2Q27oGXt06Ps+sD4bfquoO4iiwtRfHun9taGkE8=,41,30,99,99,1,20170323,20170423,0
