msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
FoZddFeRBbvtALgCd4s4cTMLDlmIb6sdLdeiAmn99x4=,20170310,2,0,1,0,14,12,3744.967
68ufEfF+oV7zTguBUkiHsYxVevpcCWorTuOwqUvQVwM=,20170304,0,1,1,0,6,8,1934.237
N7O8SPTMi6T/PWP0q3z50R9MeS3K3vejbUIe4efMjq8=,20170303,0,1,0,0,4,5,1007.215
/+XJNroNLWecfz8K6lnfS9WMnlGhIo+s6tnFXhLMssc=,20170305,0,0,0,0,21,6,8544.0
lzcNDep2GF8h6yT0bpbxkp3QVAIUpQ8hBl9Ge5d7HkU=,20170325,0,0,1,0,1,1,383.786
x700m0PJi3vrHCvPotRVKKLlONnsuXR8LxCDmNGD7z0=,20170324,0,0,0,0,18,18,4572.166
HvH3vxEZbBGsXdN/W2xxEaszzncLUmI4NYHF6kac8n4=,20170328,14,4,4,2,40,50,11452.794
Q9W5slJbc0YToL3UAoxyI63nr9QW64ZAXp47JzfqcSM=,20170317,1,0,1,0,141,107,35745.146
XvTdsaB6Cyp8SkvjPTQrMivFciofJ4Zc7K8zPEEQ5R8=,20170317,0,3,2,1,11,16,3431.309
Yo1DeSdqH/rZ0NRrjC5BnymIPBoRu6GNtBra7dUPEBA=,20170310,11,3,2,3,50,33,12915.502
9zhZFHkAxaB/6pButf6nDxAMFmkVw2qHuTPNulaeeEc=,20170311,0,1,0,0,10,11,2490.803
LV6XFYihoNm+TJF64OAPZCtKUM9c/DSIZHDAE8tnVKc=,20170302,4,2,3,1,58,52,14741.628
y9Zuyy1DCEoCCgMVzoMy/jL3qKsWFUgLna/kxC27HQE=,20170321,141,5,1,2,64,126,17463.374
KdRSfiAzvatu8HcW35BC61ZM7tPO48+Ik+ICYce/vck=,20170304,0,0,1,0,13,14,3425.682
1hWRKpdO6/7PLn3oSm8eKwTxZ2NmSB9okhI3YSmyPrk=,20170319,4,1,0,2,6,7,1915.282
jSqywAkM/xxUZRmrGfVqugsdtaV+u6ru3q0xW1Aok9o=,20170324,1,0,2,2,16,15,4929.801
dkboAmSwgTR/sNsgTLhJBiuq7tHumPy85r4rcSy0m+8=,20170307,3,0,0,0,2,4,493.11
wnSbvhq/u9V2W74PgEN5jkVvF5hqESvagIs3JUKI3f8=,20170324,0,0,0,0,2,1,471.51
RJrnwRyQKfzG6kgTW2EUosPUwoWr85p5R28xdPvljos=,20170302,6,2,4,1,21,13,7055.934
ye0XhF5EubdkiO8zvwEVXCarO6wLnHoApu8YiTI9nr4=,20170315,1,1,0,0,4,5,1020.608
vipJRXMKTtBB1Qn2BgfhAPuTniV+DkPCPq76EiTrYWA=,20170316,0,0,0,0,3,3,742.64
16uycZbwebTYZDYk8EcMM+CcEuyNvGUW424B0/bhm+U=,20170315,0,1,0,0,7,8,1837.154
nf5rdyX5PXoTSjB/p+ztrm/XhmmYlK6YVa6fZS9pRYY=,20170321,0,0,0,0,3,3,715.312
d7EbH0BrvCoxIDB3dzvVNaNRCpP5guGmIBxpTQBzaNE=,20170302,4,1,0,0,18,13,4733.304
S8chKkOoyzoPgJDuhs2ISHHLRE0mUZMPmJEymLlLako=,20170301,63,3,0,3,23,82,7332.987
JURZaBUe2sSAB49/f1qK+U4ze4XFVX63SWZRd4IbQQs=,20170319,3,2,1,0,45,44,10707.896
f/YsKAXO6KqxRdhIncqGQmEURDkRnWT5m2TjRSXZqls=,20170306,11,7,1,5,28,33,9152.752
IqR9olhWfZWR8RRE0oVnAYjVhVLfN6UKRbsFos2k8Ms=,20170327,3,0,2,4,13,18,4141.463
Poy9XN3sv1LcaSP590+dRJso+GaLCdi+d0zr7qO9jOA=,20170327,25,1,0,3,28,39,7722.088
8TgCRskKWrN5LEixrgGCGKGFUdoHGsQKvVjocKLMMsA=,20170329,2,1,0,1,62,57,14081.135
uBJfGXYLsGvs6Lh6OgeYpf7p300HnU6ERjpEcPbECCc=,20170326,4,0,0,10,8,11,3431.979
SiVPOFbGTWwQ3qWNhB73uM6V4r8a6++r62MN1RG+wB8=,20170320,3,2,1,0,45,41,10471.127
VDEkXcY8dVrBLPd4CWCXMua5tn7cqw2UDQhwWLw99eI=,20170319,0,0,0,0,1,1,244.645
5tjvpNctKuqsJala0riYtXjxmwyYBQnWqyRQXn7iL1M=,20170325,0,0,0,0,15,15,3761.0
9xOzZ+rsrBexy6Vge3vMfkxEaGaFqsZKSqS44WGvrAc=,20170310,14,3,0,2,84,92,20249.641
JRojCfGWsjcDTe9rFqU8VwOA+RtGQLxjtM5FSqrMWY8=,20170326,41,4,3,2,72,107,18108.828
SebITIavilkWLGteAoCtz2ySL0aEP65J1gUAJbru2+k=,20170307,1,0,0,0,3,4,792.799
S4l0zfPtU8at1bPwCJNCRMEQA2uXSbdt+Pv9X2Wk/0Y=,20170318,1,0,1,0,4,5,1066.156
pe9DZPh6VtIemFXN9ZyORlpdUhNb/B1qi4tubaUsUbA=,20170326,5,2,0,1,34,22,8466.483
gPuOE6nRwK4J2xS+zs4tfe/x9O1wiMnqjbed7ZTJNDo=,20170313,1,0,0,1,8,6,2518.567
rNtu8ly8pyp1vIOh83r8Kn+vec1coyZ0+bOihrhUeic=,20170324,1,0,0,1,3,4,1045.928
vwb1cwhLv29lgetGObO8PaJXydVrOva6yNp2G1CJGzs=,20170323,6,5,2,0,28,39,7959.144
a+w7Tzn1quUo2WtDvC/DVJ3HqQmBXjkC89V7AkU/ZL4=,20170307,0,0,0,0,23,23,5907.03
fopFgaNzpfhYNFeRqfZxofv3r+xFLbA6fpppPNO1Nyc=,20170306,1,1,1,0,132,135,34668.152
GrTlbjJHOiCP2BwyiNz5mw2lSg0z9j5LQAl9qQUYI6A=,20170305,2,0,0,0,1,2,325.614
lYRQIgAuefHEpI98qF/Qc1y2PYh99e4NaENc1xqXYV0=,20170317,2,0,0,0,8,6,2008.519
ITzg1HLlYmXHkoozjEUhX+IQBtP/Y8Czk5eflPL9mfk=,20170325,0,1,0,0,34,33,8921.088
BTnXI7CEFKnQV/MLezuTNAb/0h6UY9Np3adf5O22b6o=,20170306,0,0,0,0,86,50,22670.0
6yjl3BOlaulPBSRtCqb3Svw/DHjEzjTbhbMBQ4otoiQ=,20170303,1,0,1,1,3,5,1231.431
7F1cdUIzGz29rvFhjvY+kci0+fwIyKhM1Fg+pY0LBLE=,20170309,2,0,0,9,71,78,20694.78
zKmX48ffgKnyllJeam2vVeIi8IP6EgnZVqW3lqxJVSg=,20170320,18,2,1,1,32,3,9100.807
YRoS0idDI+dnTdWmOGk9dhWq4aPz8u7/EcNWTDzKFaQ=,20170315,16,1,1,1,30,39,8596.986
ldE9N/xNRxzBeUxG8w6Vc6pIpJRKbDKi5oZ4CP6RxG8=,20170309,8,1,0,0,58,46,15067.24
ZrUTPhTlvg1ktgoIAPMOwX0kc7EHL7U9XeLqWNpqyaA=,20170307,6,2,1,3,108,60,25065.349
gE40o9XEKLUXN5aRRYCrrlJVJIjUZ0zhxx636n2tq2A=,20170323,28,1,1,0,13,42,3714.908
qpZwtAwZWBz8HrrYhYztMAxjo1Qtb9zfMrqylgn2vpY=,20170309,0,2,0,0,13,1,3492.981
rdixvoGb5eAMyp4MEzhEJjdlzz13PemtxgG/Uo/NCRc=,20170310,8,2,2,0,124,135,29246.318
yTUGJ7GQlvY6zgqT4eoV+SGXE2hz63z5WPiZPl78Lf0=,20170326,7,0,1,2,26,24,7509.631
q8oEEmzOhTy1k0vPKkHeLO2vSP0dkVw9I0wnVSRAiQ0=,20170324,0,0,0,0,12,2,2126.24
hqqsLKHuxPqG30u6BcPnsAH02Vkc8z0mWXhM/pMOCfQ=,20170320,0,1,2,0,5,2,1805.756
kbr7LE+dDm8D2VVrTdQC8GK/1kCDGhbf+vkBhJchoU8=,20170309,8,0,1,0,36,30,9373.889
MJ9q7LM+RYLXuR7+SLC18zxgLapKEvEbqPKYfHYcKfs=,20170324,2,0,1,0,45,28,12410.312
51t0hx8ga6DQEAduIL6OvQSmEMMeBGQiFonngXdEcZY=,20170330,3,0,0,0,1,4,345.489
9hnaZnQGcXkpuSH6VXlt39o6e3M2ZURgY1C742/dla4=,20170330,3,2,0,2,17,17,4845.509
5VPPtBPH5uyBwCvr75bY9L9IvrbqKUSMyPzgvx/JZ1A=,20170331,1,0,0,1,6,7,1694.883
xQNWE3FPNu7JLvGpz95iv2UG619Fs5UViIVI64jjPvg=,20170312,1,0,0,0,0,1,0.526
BLPap6TusB6j0OCWNhUTqgGHl4rFIRxJo3dzCCErC2U=,20170316,20,12,11,3,15,46,7270.775
Rh3SWihc5eVBrGPN6mvzm2CrtrIdrCANmu3Ey1dFn8U=,20170309,1,1,0,0,15,14,3853.545
GqV8BrQME41UOjOYiDOKgaGdLurc8XhFZ8Buq3War+Y=,20170304,0,0,0,0,168,168,37291.025
0DU4tE+cbwSkjXffr+G3BKcxcbwjw0YPF5LDKGqkpVk=,20170317,3,0,1,3,79,74,19401.175
EAMoDb8kHM0o+k7FVCch5DaB/Nkc+skC2KRSIMbXJTI=,20170326,23,4,4,3,69,41,19491.651
4rifuokaSpv/Us8Vron2mryGhZmXEXoOxFHDCaTlghw=,20170321,27,4,4,7,32,65,9488.744
X8VCfcF+tqTnZvauHqsngcfc1Ht/PbxY59zVIl21+gI=,20170307,5,0,0,0,0,3,111.718
VBw2zfd7lT1Or5A0Q5p/G2miSRpLWl5YUrNcyZ71knQ=,20170324,0,1,1,0,11,11,2580.125
XzyHdBqTpx/NZVGQcGOxjvWrTEAybDK0tRYGiLwRjF4=,20170317,0,0,0,0,22,22,5214.331
HBP5gU0TYFxIC7E82VsJNIQ++ooI+20ILuv8wdgJPMM=,20170312,4,1,0,2,9,13,7819.315
KJIjfC3T/TMSgoy3WBR/6Y5qmm2TsVQtvhqDataBaTQ=,20170319,2,1,1,1,14,19,3694.946
TjOXyHYvG33woYwBRxhvx9BkJE8mSP3WGAUTR5RmLYc=,20170313,0,0,2,2,32,30,9141.587
chPXIngmdIoDJjpVokh+wnFbDOcBRVZXee5vp9QdfAY=,20170312,14,1,0,2,74,85,16837.709
5mkF273/oZ8Ai1CB65L6wlaTJJ+nMEkRBslVZAjCmxI=,20170302,3,0,0,0,0,3,41.868
xsGK7jeFhqg0Xwus2bfnAHIT0iKzxspAHPLw6MTPi/Q=,20170302,2,0,0,0,33,21,7592.647
n6zDe5tqsjrZHuZARceMOhtzMyHeopQNiFWV4bs4i6w=,20170312,0,0,0,0,16,16,4163.493
J/9VtS0s284bM9I3SylM4iwfB59V8Ayl+ZGc5zlrX30=,20170303,9,11,13,1,47,43,16612.313
UG/qJZZZCuhLZan8m7l/m4o342DNHMPCmOustvSKNTQ=,20170322,0,0,1,0,20,21,5465.137
klVeGyT4vKmcrBkuqubfSfsCRZyJy8VL2MNchMQhOyE=,20170315,4,0,0,0,3,6,810.909
qbATnjKrRKjplghT/RuvS9djO47inF477X0jVUPvCo0=,20170329,11,16,1,1,1,29,2450.131
UU/MO0XfTCOqA3o4PJZADViZNneP/AX8PliWAGWntzA=,20170306,0,2,1,0,3,6,1039.648
WFwqYAKbDxZT9u6sq3UFN6Rr6nnnFL+PrZ1eRlZMk+4=,20170318,0,0,1,0,40,30,10081.864
/KTaCDXw7X/OLCLn9QHhmbYqCbxP8FcGpLWIe6lwdCg=,20170324,11,9,2,5,41,60,12297.445
/8mx+0xmyhCDOxI9LPcUk+3nLUKiod/McGtMzlDHhQQ=,20170309,1,0,2,0,105,24,30019.128
5orVDxTFidAGYxppRcEFlGNj2RLryDLt8lXyFGKAi80=,20170320,6,0,0,1,41,42,10783.683
nByeT/3lXUBX/AmUCyHtEdlNhWgceptq65UiM9Dgm1k=,20170318,2,2,0,2,47,48,11307.726
N2Db90jrOooxrsBomGYfYn+hXcLOUxVM3YaC2ooS3kE=,20170329,0,0,0,0,14,1,4420.416
NS3Xb3R6RYgnZSIMteRL1KOiLynrUuqg+2YrlsrqXO8=,20170302,2,1,0,0,22,21,5188.398
z/Q0aZR6obtaUjs9FhkLyMCRsF8zQXHR0+NU4WARYK4=,20170309,0,1,0,0,8,5,2044.039
t9G/K5MOwZWjwnsXayfzRe8cBqrxCEjttIA6hME2qFk=,20170311,0,0,0,0,65,29,15957.34
o+ODfs42e27M73exC0h4XSsgyRWRXlhARqBLQTUDFxk=,20170324,0,0,0,1,38,34,9304.941
4XREI0NuEOIUDnfSBLn2UexAb8dF8w9JWyGnfSJcG+8=,20170309,5,0,0,1,11,15,2881.447
9Wxfob5afRRF+vSs6ckU32vkFa4wavoJLFjW8yJfK0U=,20170331,7,3,3,1,20,31,5553.372
38CLrZ1PBtb/aLd4FG6noghj39uYPgMfkIzSTySQCbA=,20170313,8,2,1,1,0,10,465.652
6vsrhERsuFHoeFQcEronL8bbZ0uzFya7MIIrGSDRwvA=,20170324,1,0,1,1,16,17,3755.11
him8OgufJ3GGJ50+HyVIjsb2qpWd01rq2BkWS4raeaA=,20170315,3,1,1,1,20,25,5522.887
eXvT1O/8N2jUGLeeppi0UFt6QnKxE5pENoOXiwkHexY=,20170313,0,1,0,0,10,6,2200.97
gVbxgOzCfCzXzLBVe0SA1QOVrqIZ4P4OO19WCdXhk3k=,20170319,11,2,1,2,217,110,48732.852
G3T67xlJ0+BHo3SCazYC/uvkAD/KSAuCe5xe2rupBus=,20170320,5,0,0,0,30,34,7725.086
janj0HQZ7I11bC6EB8wJlM+S4ocau6hVSBKSBMD6XzA=,20170309,2,0,0,0,6,3,1633.852
zTkXdT6g++dKt161IiEX2+D0civzOIESd+XXRozLzc0=,20170330,11,2,0,1,20,18,5464.173
zgy+FjVHKk/x6CZ6mW8CPg8xd/LmLYNtPTEb7iTFA+k=,20170326,0,1,3,1,142,47,33941.315
T2JbxW8+0c2tzkMbz0ZsnBSJUUtbLZyEVKdv01lK7gk=,20170309,13,3,1,1,23,29,6193.338
n3zrNEOIIRpZjh33UQjyg61xtxHq9QyIbEc7/LaspTE=,20170305,2,1,2,1,64,51,23889.421
gfrIhoONRVGfSa7I8yl8RFPGq4loOcN74pPxdLPX1Ps=,20170321,3,0,0,0,42,43,9383.28
22/9aM6CbwpJB8d5f4MUNtMQ4esOMy30JFPDOUpaX4o=,20170326,1,0,1,0,2,4,530.252
TVFMqg9KuzvJe6bRT5KxKnwSg65UJqwkdA88dFhFIdk=,20170305,3,0,0,0,1,4,242.216
v7lTbfd2KZppsqo+J1hknp2QiPuGswXjG4ULwfNVHjA=,20170307,7,2,1,0,41,32,9964.707
BlsmtPuePzzjUyVhtn81f8cLud56oqriBUsl8FkFG3g=,20170302,0,0,0,0,55,34,13692.857
HqpORVyoeu0M1m2F8Ch1BwbpJ9DWGRQoe5e83f9im2c=,20170319,3,2,0,2,38,28,10252.054
IZIGIE1nbpnIKVOdUHbs7tng+7sNUExQYJMyWLkzNEI=,20170320,1,0,0,0,10,8,2542.276
MgiWmNM6kFijwjPaCm93oUbL9vFxJl9uMtB1xTfxdVc=,20170306,1,0,0,0,6,7,1548.564
ZeeDpH1+eq3ZTr8r9t7hS7du4ZTqq/f1OvA8EsOVTl0=,20170319,0,0,0,0,13,13,3506.985
3zQbhfZ7CIGr6UtjET2q4OWdTU0RPNthhtEPS86jhwU=,20170311,28,12,5,5,103,50,26182.603
8DQZcOSQEAlttysWNtrtaoo0Vfj1QcCP7xEwZ/Rcs/0=,20170315,10,0,0,1,11,21,3084.23
xVGQDktuChFYSg7i3a7tBy2XBhCqvq7vV2k43Ote3z4=,20170308,2,0,2,0,28,29,6911.913
pA7CSxtiEdh/hlwlFhDg2bRnQfDIwK6hkOzxgikbqeQ=,20170331,0,2,1,0,19,15,5180.237
90KDreDNSXPinRF/DOcfQqN++B1BAEdLdF4MSlLHOag=,20170312,0,0,1,2,9,10,2735.746
UStXtGAfPfjWr1EV31mPW+Y7U2Yxc83dwW8B/lo7sGM=,20170317,0,0,0,0,2,2,464.848
FHL7FZjluqvWwDlXuEUDDd14eUnK2CYI7lvPj2jFNAw=,20170328,4,0,1,0,19,23,4460.094
h/uKwRw3iEGFCBt1kOMclKlFBKqtlPUV0qIq4TwRqMU=,20170326,5,1,0,0,10,8,2886.873
GUtcOxleDZ+AsGzINeNfWgJrRNXuufGijv64muBuHGE=,20170327,4,1,1,0,40,42,9245.288
2EXib3sesMz8avg1Hurf+t7yUCu336MV2eCESqm1r6k=,20170314,15,1,3,1,4,20,1861.833
Ud+wfS2tt4hCnaEnSIG5L+LbExHdv7ks7wE/zVy7OiI=,20170321,1,0,0,0,14,15,3596.157
KR20V42c7Mowz5WaG6CQmj4cpdaO1FPtaxA085yiqZU=,20170302,2,0,0,0,11,13,2667.156
UAzJy3PG7eomO1SagqvX2GjFLrgfviQyAfmxMVbsPQA=,20170312,49,6,0,0,12,66,3712.677
+q2Xd0PmmlZGQgKAR7lD9hKmcefHkdpGBSEgMR/yWmI=,20170308,6,1,0,0,7,10,1853.934
u39J5ODLJWwhNky/+GbGEeyA37mt3nOFhwiLi2r6dYc=,20170314,0,0,2,0,84,85,19162.357
/KLP0DByYfEjDb69UrSSWFXgHPaZ+BNsRSPYWUTsW+Q=,20170326,3,0,0,0,3,6,1090.489
jI0xMvL6tlsjGiSkcE0PqHPFHhkK1YHRAAdn8cSvh4g=,20170315,2,0,0,1,9,10,2061.861
94/i6GHP96bBY9QeuHD0sH/JPdpKL2aoZ/egQemHxLQ=,20170318,9,1,0,0,16,26,4101.676
aXifPPjVlLTgBTpiyjBoO12nJqOHMEvryowzf0KvK+o=,20170306,22,0,0,0,35,20,9011.561
cHk4FnXlTxd5uYOC8nyckJT/ZMI6zbuicxrP8GMfm7Y=,20170327,2,0,1,0,23,26,5918.044
NfFqqN6sodcU9Odxvdb97mHYOFI+15RUWv/i53fByFk=,20170310,2,1,2,0,37,39,9230.546
culiJsRU71nJYDJx3duksy96g+rebVloveVdZk2BBY4=,20170301,0,0,0,0,10,9,2705.932
Pe/Dw05aEIP14sNnLwjdkdg+9BZoLxpQ5yP4Jc4TPo4=,20170325,32,3,4,3,58,98,16831.861
TK+Gy51uAHF1ON1hZWV80dl5cIq1jana0Y5LKdJnHH8=,20170309,17,1,0,0,27,8,6263.168
byHeMcj5jDfqbF458n2+cVmIcW7XqaAoY19W0V9ci64=,20170301,0,0,0,0,4,4,928.0
2HuN7xwkqe+tX66Yq1nHMbLRBmCDUx1ZhNugH+yuS50=,20170305,6,0,3,2,27,37,8178.284
9yTPG06xYg83gGZw308AT/s+QuQ/N5Mn7m1qPgG81PI=,20170317,1,5,2,1,4,13,1711.402
eSBLQbXKo+CzuzosgbkoGX2zLSYBov/so/eL44vcq7Y=,20170313,4,0,1,0,16,19,4471.199
Njp+sohBGITPRqXw5W15KMqOlGbEWM6DeMhL9Msijpw=,20170323,2,2,0,1,83,65,18509.983
Ork1CsNbiK13YvVabC8RJPNkS0E92xkaMEVK7urC4H0=,20170311,0,0,0,0,14,14,3434.182
1nY3Y+/8Mwa8wk48o1N4Bo+bU/v1bzXdsfAnANkN9wo=,20170303,3,0,0,1,17,21,4442.619
yT/tHAHC3L6aAoSZixyIf4jf5LiyM3soetmvjpfVR7U=,20170325,2,0,1,1,15,15,4135.506
yDO48f/bMqc5hYdfu/3p5/YSyh4I+seApE8S7syj7mg=,20170309,1,0,0,0,1,2,209.856
mViJUaJBUyYN00P9mVSLIiH1Evuli1Qy8CnQblm9Eqs=,20170319,0,0,1,1,23,1,3630.356
DvU0473NhuzZ1OptpEXPep7hhAedLO+deIzi/cLelL0=,20170329,14,0,2,0,16,31,4359.232
okOTVsfG4fK2FkMoF/bHkSFX0hMeC/wC+PJDoXqnbUw=,20170329,0,1,0,146,3,150,30017.952
oKzEiXqKAp2I/4mal0WZdgUl92PjqA77kOgcGyMK9Hc=,20170311,2,2,0,1,27,19,6316.903
goDuijAewCIzYOW2Gxjkb4/zArk9pVtdXrSayxbm2NY=,20170302,1,0,0,0,2,3,477.273
pOe3dll9YT40txyx6Ht4xNuRTSITZnP5bmKdM8tD3dQ=,20170328,11,0,2,0,6,16,1607.132
g2PH7ABauXXUfsU+t7gjYA2LrF94YD6jbYfVs/YWnTY=,20170331,6,0,1,2,11,15,3551.798
jzgSZ8RvRHAo3GZ896b8n2LCkW6rERWakbWwhCmT8Ws=,20170302,0,0,0,0,5,5,1111.692
5DJJ8jNso3AB3XSWkqY6Pr3G8xT8BLCDrbCrGxvy68g=,20170329,0,0,0,0,6,6,1366.609
rTFX/cWcAeX04d9C3PFoajopbgZQWl0rXMZO3TALJ90=,20170326,2,0,0,1,73,72,18585.719
Fr+h/L43Qcj6/wA8A4pJ9U07fz0ya+ypRYi+1SK9Sp8=,20170308,3,0,0,1,7,10,2008.187
dR6+P7tWnnMGICEoD42ETuOILGh4rrK+KKWhJeSwxvI=,20170319,0,0,1,0,34,26,8529.459
66hcYQdQeZydWNTPkGu8rYcSBggxOdXLNR0Lruv8WzE=,20170328,4,1,0,4,14,19,4492.847
VnW6JFl+YUFADiMQb3onwkhOXjX/9VDDgydlEQhAB6g=,20170301,0,0,0,0,5,5,1263.023
G0g6nEi/GKC2fjFHY+g4nMDMTWT+JGqt3MZeUldjJvU=,20170312,5,5,2,1,25,37,6963.217
d/uroN+ymOjfvNPQJFJikP4Bivdat2Ux22ZGvqb7ABY=,20170310,26,4,0,1,20,48,5515.1
PK4ySoNpf8vt4MsoTZmjqPFVxp78iS0MLPKT1aSv24U=,20170318,7,2,0,0,32,12,10937.685
7pmkweeXz2ghHff60w4NgU8oau9QWTGdUKgA99R7wbA=,20170325,4,2,0,0,85,65,21322.055
/p7zc5rJ+yPvIM4NzMQ25rVD4m5YXtsbRdLxwcXjUII=,20170323,53,39,10,6,28,110,13508.761
hZrpxX3FO065lFMKYYtDqpozt+YpCoXCVgcmmINu1u4=,20170321,1,0,0,0,30,31,6662.776
23wDO4CeXVjhqZXp+G4r9+JUXItyel/zhQQUwN2RZDE=,20170326,7,1,0,0,0,3,137.837
EV5yyHPYol2l0ExSbeqrmThp2KOIHfUpj8s6Sd0G5ek=,20170302,42,1,10,18,68,130,24096.803
bjCt6vFwmliJS6Jh9k/U0qXqk+ziRNkMdHWliJ8UyV4=,20170317,0,0,0,0,2,2,330.265
y5mSVBEyJma2uMHoT6Kkwcsb2jfdeNjShH2QAgiaE18=,20170321,6,4,2,4,26,40,7887.892
UzKbpi/yTs9AFwTU5YCrHluIcOXQYWZbSVsF5yM/0SE=,20170327,1,0,0,1,28,26,6951.449
Yr3FW+SmbO1ESibnElV4V24xsSrbxKAH3k7Lm00XCyo=,20170316,0,0,1,0,71,30,15944.346
LMIMMkFkUT0YsF3+AEYIuYTKp2ZT4lxkPH3xB6dCKR0=,20170318,10,0,1,2,1,11,813.048
roI53TGEia46wI5Zuy+SuSSjpAgwfCfXW5Vs5F7s/Bs=,20170308,4,1,1,1,61,29,14498.921
e2SXOuZg+nRjqUK+YTZWDASuaEa1m4QFwDlvDsS88T4=,20170311,17,6,5,2,48,73,13892.519
Ha+nh9hNM5eAX2qV4w9Qhy7Le7myTVIFINmYrfZxWzo=,20170331,2,1,0,0,5,8,1356.223
aIOwYz2Dx+1QKdrIbPIQEIhA++kIR2FkotyaRpHhZ9Q=,20170317,3,1,4,1,26,34,6722.553
8gxBJJ708CiP9EhUQFCrrShyBsFcWGcvJonTOxK1vRI=,20170313,40,8,4,3,154,208,38791.713
6BS9iiI35vuyhp2WV1ZthOoMKqSJFNkmOHU7Hi5S6tE=,20170329,29,1,1,2,9,18,3341.152
a3+69AEV0Wbx7DELmpPeY90M01w9CDW3yZvas0LhKHo=,20170321,14,3,1,0,23,41,6178.323
3kai566LZaepNbtavjP34FZogQbEe//9ISRdSBCJYhI=,20170309,1,3,1,1,3,5,1382.555
qkVFsJKutfk91XkljjA4+/E29i6Ez+tXHD9uqIZgHpE=,20170319,0,0,0,0,42,1,8064.0
q3aYknqjW0CQXujFhwZw+46hjROLV9zwIbA17VScOvc=,20170307,4,0,0,1,8,12,2244.584
51DmFTXaivaMzNuNRapM8fGIA5xyRw0tVhIpgilOZQE=,20170322,71,3,3,4,56,53,15050.077
lAgf81ujKPOmHAQq60Gi3hbhZ62bqwhKnYno/FKhzS8=,20170325,6,1,1,0,12,8,3094.206
YdSMj9SQAkv4GhjmaRDR9w3LmE74veK5shKeerP23T4=,20170323,0,0,0,0,3,3,1111.607
XtmhG3gA2XgybzCI19j5PD1jQvUmuPQvTD31DRINIAQ=,20170327,1,0,0,0,29,24,6723.965
G9EIw27TUBjnN7UPFZes4Htp64WGgfORhRK+j+PIChc=,20170312,1,0,0,1,3,3,1006.485
EhL+P+tY2IkvPCCXBV6eQA1Xrc7DrUHBff1W8sKtwH8=,20170325,9,1,1,1,42,44,11145.664
DeYVU0di1MvpR0xgcPNnaNvd8uakoixDT3Z75YF6EYE=,20170301,1,0,1,0,2,4,540.524
J9XocQAfeXzJ4ZY15B/RttG02aoE1kAgD8Edn57wFr0=,20170319,0,0,0,0,6,6,1643.099
tP1htIqE3ryLDcVesPcokrZ9QmU40PZhSw8kJxzih6c=,20170307,0,0,0,0,13,13,3226.43
DzL9mc+eRs00wqgroZIE5Ne65PZ7hOQbhLH2H16xaoE=,20170302,3,7,4,0,13,25,4723.3
U1AvS/wcVk+xtpSgrAHfYY2Qhutg4S4NcfU+XS9DjAk=,20170308,0,2,0,0,157,24,37244.289
4Pizfdw5uD4ymPh8t+b9kx24XW50pEBzJpvJeog3byU=,20170310,10,5,0,4,9,19,4390.371
KNUg8LqiiTD//MDxkhrHGUsUyUTn4GDxH9h9PgQytnw=,20170314,0,1,1,0,27,28,6962.704
aUg3PErjIBzduoSPkWk/yI3fPuTzAxiqZ+6U4ruymAI=,20170310,8,0,0,2,13,23,3505.373
JzJl0TVzX3etkHsCAj8RAeaJuceWsZS7S0v1hE/OZCc=,20170307,26,0,0,0,31,53,7773.65
LYr5emp4KpYQpFHmOvxRsMO7jVC0I+UN3OeuN3DCmjM=,20170304,2,0,0,0,47,44,12518.382
h3VxSl+g9iO9EeWPmXuFRR1Sh+G/Df1C6t/vsjm/Z88=,20170319,0,0,1,0,43,18,7941.928
OgiEoQkuIdN+z1tGYc21PchrogegtNFLU+8+wwLIIqk=,20170317,0,0,0,0,21,21,9323.0
eQmPreC0X1kVCzTG/2ClcbwQavKs4vRqfzHao5ofF7E=,20170314,1,1,0,0,6,8,1644.084
uhVrq6jfdW8OnicIU9WSgCXTKazKBOMOuEZyaV63I7Q=,20170304,0,0,1,0,25,25,5895.442
DMEYJ2P4bMy3QBuaC8IdcRiHtxEP78ZVj8lAltOGPNg=,20170313,4,1,1,0,41,41,9663.364
IGDH4Kpz38tV+TAccYsz6aR6NHBcSJlMfp1czp1YHVo=,20170316,0,0,0,0,129,128,33630.0
xzyexiYCZGqsU+P6fyqowkISl9UKtCpOMN8JwUR+x7A=,20170314,2,1,0,2,10,13,2847.672
kpvZ+OYq6bE4UJWQOQoFs123m6i5tXl721DbPTm4hmk=,20170315,3,0,0,1,37,35,8598.123
nJGnXB87OsX4FOGlpyL3qho6nVXAC/zjjXJg/ctzObI=,20170310,16,3,2,3,172,74,43046.114
xVxGwOuDQWnESki1mHYEkbEJFeBsF/O8yvz0CA9Svew=,20170318,0,0,0,0,293,198,70159.0
50jyNNFRP8IOPgQUprp/J2BHV61i5LzxRoEXVF+LVEk=,20170305,0,0,0,0,45,45,10955.692
W/XJoNiZYIZ/q6IGD2h8V2TBDx8nfM4cubHq4od6psg=,20170322,25,1,3,0,6,21,2556.233
OsaDbUce76LhB+RR8c2axeHoHjJyR/N5FPJf2Sitqr0=,20170331,5,2,0,1,63,64,15297.167
1dXjU5FUJ4tzC5JkP/x6AqRmBV2i2W8hlq1bOzY14/A=,20170321,6,0,0,0,34,36,9059.354
